sample: 0
t: 10.053, n_step: 4, fidelity: 8.251e-01, elapsed_time: 1.287[s]

t: 10.053, n_step: 5, fidelity: 8.167e-01, elapsed_time: 1.278[s]

t: 10.053, n_step: 6, fidelity: 6.000e-01, elapsed_time: 1.299[s]

t: 10.053, n_step: 7, fidelity: 7.512e-01, elapsed_time: 1.293[s]

t: 10.053, n_step: 8, fidelity: 7.391e-01, elapsed_time: 1.294[s]

t: 10.053, n_step: 9, fidelity: 7.156e-01, elapsed_time: 1.051[s]

t: 10.053, n_step: 10, fidelity: 6.915e-01, elapsed_time: 1.490[s]

t: 10.053, n_step: 11, fidelity: 6.679e-01, elapsed_time: 1.290[s]

t: 10.053, n_step: 12, fidelity: 6.452e-01, elapsed_time: 1.288[s]
